RecordID,Date,City,State,Season,Temperature_C,Humidity_%,WindSpeed_kmph,Precipitation_mm,AirPressure_hPa,WeatherCondition
1681,13/03/2022,Lucknow,Uttar Pradesh,Autumn,24.9,58,30.9,1.15,1009.9,Sunny
1682,25/01/2024,Jaipur,Rajasthan,Autumn,21.6,42,1.2,0.73,1014.2,Cloudy
1683,12/11/2023,Lucknow,Uttar Pradesh,Winter,7.5,70,3.8,0.67,1010.4,Haze
1684,29/12/2022,Lucknow,Uttar Pradesh,Monsoon,24.9,79,30.1,11.08,1010.8,Rain
1685,24/02/2022,Mumbai,Maharashtra,Winter,19.9,36,34.4,0.46,1004.2,Rain
1686,30/04/2023,Lucknow,Uttar Pradesh,Summer,41.6,45,6.2,2.72,1000.7,Storm
1687,29/07/2023,Lucknow,Uttar Pradesh,Summer,35.8,48,27.9,0.3,1011.6,Haze
1688,11/09/2022,Pune,Maharashtra,Winter,25.1,69,13.9,1.6,1015.9,Rain
1689,13/03/2024,Chennai,Tamil Nadu,Winter,26.6,93,19.9,1,996.6,Cloudy
1690,03/02/2022,Ahmedabad,Gujarat,Autumn,22.9,93,4.4,1.33,1011.1,Storm
1691,15/04/2022,Hyderabad,Telangana,Autumn,28.2,50,22.4,0.45,1013,Cloudy
1692,16/08/2023,Lucknow,Uttar Pradesh,Autumn,25.3,64,29.5,1.95,1004.6,Haze
1693,11/11/2023,Delhi,Delhi,Summer,39.8,40,18.9,0.94,1013,Sunny
1694,27/10/2022,Kolkata,West Bengal,Summer,39.4,48,19.7,0.09,1008.6,Cloudy
1695,23/01/2024,Kolkata,West Bengal,Summer,40.5,43,11.5,0.26,1013.4,Rain
1696,24/10/2023,Delhi,Delhi,Monsoon,31,44,8.2,0.43,993.1,Rain
1697,22/07/2023,Lucknow,Uttar Pradesh,Monsoon,24.2,53,18.9,15.4,1007.9,Sunny
1698,25/03/2023,Lucknow,Uttar Pradesh,Autumn,23.5,35,15.8,1.57,997.8,Cloudy
1699,15/06/2024,Bangalore,Karnataka,Summer,33.5,74,15.6,0.33,1009.3,Haze
1700,10/07/2023,Chennai,Tamil Nadu,Monsoon,29.9,45,2.6,4.46,1012.5,Rain
1701,05/05/2024,Delhi,Delhi,Monsoon,30.7,73,3.8,3.16,1002.9,Sunny
1702,16/04/2022,Mumbai,Maharashtra,Monsoon,21.1,78,22.9,8.34,1006.7,Sunny
1703,07/03/2022,Kolkata,West Bengal,Summer,34.2,82,17.2,0.52,1000.5,Storm
1704,23/01/2022,Jaipur,Rajasthan,Winter,21.6,94,21.9,1.64,1009.7,Fog
1705,17/05/2024,Pune,Maharashtra,Autumn,27.4,86,0.3,2.08,1012.2,Fog
1706,11/08/2022,Delhi,Delhi,Summer,33.3,90,34.1,0.17,1003.3,Haze
1707,19/06/2023,Ahmedabad,Gujarat,Autumn,24,72,11.8,4.93,999.2,Fog
1708,26/08/2022,Mumbai,Maharashtra,Summer,31.4,65,17.9,0.63,1010.2,Haze
1709,29/05/2022,Lucknow,Uttar Pradesh,Monsoon,31.1,71,33.9,2.32,1004.7,Haze
1710,11/10/2022,Lucknow,Uttar Pradesh,Winter,20.5,45,23.1,0.01,1009.4,Sunny
1711,16/07/2023,Bangalore,Karnataka,Winter,10.7,92,27.6,2.36,1011.1,Haze
1712,29/12/2023,Chennai,Tamil Nadu,Monsoon,26.2,38,21,1.36,1002,Haze
1713,08/08/2023,Ahmedabad,Gujarat,Summer,40.6,61,32.1,0.28,1011.5,Cloudy
1714,15/02/2024,Mumbai,Maharashtra,Monsoon,26.9,50,1.2,0.06,1004,Haze
1715,14/09/2022,Hyderabad,Telangana,Winter,18.4,41,8.2,2.76,1003.2,Sunny
1716,02/10/2022,Kolkata,West Bengal,Summer,34.7,94,31.4,2.1,1010.2,Fog
1717,04/01/2024,Ahmedabad,Gujarat,Monsoon,23.5,65,29.6,4,1015.6,Cloudy
1718,12/06/2024,Kolkata,West Bengal,Summer,33.6,40,15.4,2.08,1013.2,Fog
1719,09/02/2023,Lucknow,Uttar Pradesh,Summer,39.1,37,3.4,0.63,1007.4,Sunny
1720,28/09/2022,Bangalore,Karnataka,Winter,25.1,94,8.7,0.72,1008.8,Storm
1721,08/10/2022,Ahmedabad,Gujarat,Autumn,21.7,88,1.6,1.4,1020,Storm
1722,06/04/2023,Lucknow,Uttar Pradesh,Autumn,26.8,35,13.7,0.44,1007.2,Fog
1723,19/12/2022,Chennai,Tamil Nadu,Winter,25.3,74,16.8,0.76,1002.4,Sunny
1724,29/03/2022,Kolkata,West Bengal,Winter,17.4,73,4.7,0.12,1005.4,Fog
1725,05/03/2024,Bangalore,Karnataka,Winter,11.1,85,1.2,0.02,1010.5,Haze
1726,22/09/2023,Lucknow,Uttar Pradesh,Monsoon,29.2,84,20.1,11.25,1009.6,Rain
1727,11/09/2022,Lucknow,Uttar Pradesh,Winter,14.9,90,30,0.51,1017,Fog
1728,10/03/2023,Jaipur,Rajasthan,Summer,42.1,79,3.8,0.28,1017.5,Haze
1729,17/08/2022,Pune,Maharashtra,Autumn,27.6,57,20.6,1.8,1016.7,Fog
1730,09/09/2022,Jaipur,Rajasthan,Autumn,26.4,94,6.7,0.96,1007.9,Sunny
1731,15/08/2023,Lucknow,Uttar Pradesh,Winter,19.7,60,19.8,0.66,1016.7,Storm
1732,12/04/2024,Mumbai,Maharashtra,Summer,34.7,65,19.7,0.16,1011.4,Storm
1733,03/05/2023,Delhi,Delhi,Winter,21.7,36,26.8,0.59,1014.4,Fog
1734,23/10/2023,Jaipur,Rajasthan,Winter,27.6,56,29.8,0.24,1010,Storm
1735,17/09/2023,Mumbai,Maharashtra,Summer,38.1,83,7.7,0.04,1006.3,Storm
1736,19/04/2024,Hyderabad,Telangana,Summer,37.8,39,3.3,0.66,1004.1,Sunny
1737,15/03/2023,Mumbai,Maharashtra,Summer,28.9,64,26.5,2.35,1002.8,Storm
1738,05/02/2023,Ahmedabad,Gujarat,Winter,12,36,22.3,0.43,1012.7,Fog
1739,17/02/2022,Jaipur,Rajasthan,Monsoon,23.9,67,23.9,2.44,1007,Storm
1740,09/03/2024,Pune,Maharashtra,Autumn,24.5,67,11.9,0.59,1000.5,Fog
1741,09/03/2022,Bangalore,Karnataka,Monsoon,30.7,36,4.6,17.72,1011.8,Sunny
1742,12/05/2024,Bangalore,Karnataka,Autumn,21.3,92,33.4,0.89,1013.8,Storm
1743,14/12/2023,Delhi,Delhi,Summer,37.9,71,21.8,0.36,1010.4,Rain
1744,29/11/2023,Jaipur,Rajasthan,Autumn,30.2,90,14.7,1.91,996.3,Cloudy
1745,16/06/2022,Lucknow,Uttar Pradesh,Summer,37.2,45,15.1,1.73,1016.9,Haze
1746,23/07/2023,Ahmedabad,Gujarat,Summer,38.5,70,25.3,0.24,1011,Storm
1747,01/07/2023,Jaipur,Rajasthan,Summer,27.6,60,8.7,1.51,1019.5,Cloudy
1748,21/08/2023,Ahmedabad,Gujarat,Autumn,27.9,62,34.8,0.25,1006.1,Cloudy
1749,07/06/2022,Mumbai,Maharashtra,Autumn,29.3,83,20,0.08,1008.7,Rain
1750,24/11/2022,Hyderabad,Telangana,Monsoon,28,57,26.2,1.5,1014.8,Sunny
1751,24/12/2023,Chennai,Tamil Nadu,Autumn,27.9,73,21.6,4.02,1003.8,Haze
1752,15/04/2024,Pune,Maharashtra,Autumn,28.3,65,10.8,0.66,1017.5,Sunny
1753,04/10/2023,Chennai,Tamil Nadu,Monsoon,25,63,5.1,3.6,1002.4,Rain
1754,15/08/2023,Bangalore,Karnataka,Winter,19.5,68,30.7,0.14,1003.4,Haze
1755,03/09/2023,Lucknow,Uttar Pradesh,Winter,12.9,49,8.4,2.17,1000.8,Rain
1756,15/06/2022,Pune,Maharashtra,Winter,10.1,72,19.7,4.14,1011.7,Rain
1757,10/04/2022,Ahmedabad,Gujarat,Autumn,29.2,91,8.8,0.59,1012.5,Rain
1758,15/08/2023,Jaipur,Rajasthan,Autumn,27.2,64,12.3,0.17,1006.4,Rain
1759,11/11/2023,Jaipur,Rajasthan,Winter,21.8,43,25.7,0.95,1013.8,Fog
1760,02/09/2022,Bangalore,Karnataka,Monsoon,31.7,71,11.2,4.01,999.9,Rain
1761,20/01/2023,Jaipur,Rajasthan,Monsoon,28.9,74,14.3,3.37,1005,Storm
1762,10/05/2022,Ahmedabad,Gujarat,Monsoon,30.3,53,3,2.52,1019.2,Fog
1763,26/01/2022,Lucknow,Uttar Pradesh,Monsoon,28.9,62,26.7,2.66,1011.3,Haze
1764,13/04/2022,Hyderabad,Telangana,Autumn,22.2,51,20.6,0.82,1015.8,Storm
1765,05/11/2022,Jaipur,Rajasthan,Monsoon,30.4,50,25.4,3.53,1005.1,Fog
1766,03/03/2023,Hyderabad,Telangana,Autumn,27.7,63,14.7,0.31,1003.6,Fog
1767,16/07/2023,Lucknow,Uttar Pradesh,Winter,14.2,46,22.7,0.41,1017.4,Fog
1768,15/04/2023,Delhi,Delhi,Monsoon,28.5,87,34.3,4.48,1005.8,Cloudy
1769,15/08/2022,Mumbai,Maharashtra,Monsoon,30.9,57,25.6,5.55,1002.3,Rain
1770,17/11/2023,Pune,Maharashtra,Winter,29.7,71,23.1,0.35,1009.5,Sunny
1771,19/02/2022,Kolkata,West Bengal,Winter,17.6,61,11.1,0.2,997.4,Sunny
1772,04/12/2023,Hyderabad,Telangana,Winter,11.3,35,2,1.92,1004.9,Rain
1773,21/06/2023,Bangalore,Karnataka,Autumn,23.5,90,27.3,0.51,1009,Haze
1774,02/03/2024,Mumbai,Maharashtra,Monsoon,25.1,74,1.4,1.94,1017.1,Storm
1775,06/09/2022,Bangalore,Karnataka,Autumn,26.4,41,27.4,0.19,1018,Cloudy
1776,22/04/2024,Bangalore,Karnataka,Monsoon,31.8,73,4.5,2.32,1001.4,Cloudy
1777,20/04/2022,Mumbai,Maharashtra,Summer,29.7,83,26.2,1.98,1016.8,Fog
1778,29/05/2022,Chennai,Tamil Nadu,Monsoon,30.2,63,3.6,18.18,1001.5,Rain
1779,20/09/2023,Mumbai,Maharashtra,Monsoon,25.3,67,33.7,20.68,1024.5,Storm
1780,21/01/2022,Mumbai,Maharashtra,Summer,37.6,48,4.1,0.61,1005,Rain
1781,11/01/2023,Kolkata,West Bengal,Monsoon,25.7,58,20.3,0.35,1019.4,Haze
1782,30/12/2022,Hyderabad,Telangana,Autumn,29.3,92,21.9,0.49,1025.6,Cloudy
1783,18/11/2022,Pune,Maharashtra,Winter,17.2,61,20,2.64,1019.7,Sunny
1784,08/04/2023,Hyderabad,Telangana,Winter,21,84,29.6,3.03,1014.9,Haze
1785,02/03/2024,Hyderabad,Telangana,Autumn,25.8,75,20.2,0.34,1004.7,Haze
1786,12/05/2024,Chennai,Tamil Nadu,Monsoon,28.7,62,21.1,3.1,1011.9,Storm
1787,20/09/2023,Pune,Maharashtra,Summer,35.5,48,24.7,0.71,1025.2,Haze
1788,09/02/2023,Jaipur,Rajasthan,Winter,15.5,83,15.8,0.53,1010.1,Cloudy
1789,01/04/2022,Hyderabad,Telangana,Winter,17.9,93,31.3,1.2,1009.5,Fog
1790,16/06/2023,Delhi,Delhi,Autumn,26.3,84,1.8,0.33,1011.6,Haze
1791,04/10/2023,Mumbai,Maharashtra,Summer,33.7,82,12.7,1.59,1015.1,Haze
1792,20/01/2023,Kolkata,West Bengal,Monsoon,33.5,87,20.3,0.6,1012.8,Fog
1793,20/03/2022,Lucknow,Uttar Pradesh,Winter,23.4,42,32.7,0.5,1014.7,Fog
1794,18/06/2024,Lucknow,Uttar Pradesh,Summer,29.9,47,15.9,1.13,1002.4,Rain
1795,26/04/2024,Kolkata,West Bengal,Winter,18,57,21.1,0.49,997.6,Cloudy
1796,01/01/2023,Ahmedabad,Gujarat,Autumn,30.5,85,5.1,0.47,997.5,Fog
1797,15/11/2022,Kolkata,West Bengal,Monsoon,31.4,85,12.1,4.28,995.3,Storm
1798,29/03/2023,Delhi,Delhi,Autumn,24.5,82,4.1,0.24,1025.7,Rain
1799,13/07/2023,Lucknow,Uttar Pradesh,Autumn,24.2,47,27.1,1.12,1009.6,Fog
1800,27/05/2023,Mumbai,Maharashtra,Winter,12,68,1.7,0.22,1012.7,Cloudy
1801,13/12/2022,Chennai,Tamil Nadu,Summer,31.5,39,9.3,0.02,1017.8,Storm
1802,16/03/2022,Hyderabad,Telangana,Autumn,23.5,40,2.7,0.86,1008.8,Haze
1803,02/09/2022,Hyderabad,Telangana,Autumn,22.2,66,32.5,0.04,1016.7,Storm
1804,04/09/2023,Bangalore,Karnataka,Monsoon,30.1,38,8.1,6.48,1019.5,Fog
1805,15/02/2022,Chennai,Tamil Nadu,Autumn,24.9,56,13.5,0.33,1012.1,Cloudy
1806,04/03/2022,Hyderabad,Telangana,Monsoon,32.4,77,17.5,14.71,1012.9,Haze
1807,21/09/2022,Bangalore,Karnataka,Autumn,23.9,56,11.2,0.51,1004.4,Cloudy
1808,06/02/2023,Bangalore,Karnataka,Summer,39,93,25.7,0.57,1012.1,Fog
1809,27/04/2024,Kolkata,West Bengal,Summer,38.7,69,10.6,0.25,1004.4,Storm
1810,21/11/2022,Jaipur,Rajasthan,Monsoon,25.8,58,21.2,1.55,1013.7,Sunny
1811,20/07/2022,Chennai,Tamil Nadu,Summer,40.4,36,20.5,2.4,1018.9,Fog
1812,05/02/2023,Delhi,Delhi,Winter,18.9,72,30.2,0.2,1003.8,Rain
1813,13/08/2022,Bangalore,Karnataka,Monsoon,31.7,65,29.2,2.9,1018.9,Sunny
1814,19/04/2023,Delhi,Delhi,Monsoon,29,85,34.1,0.35,1008.7,Storm
1815,21/10/2023,Chennai,Tamil Nadu,Winter,12.5,78,32.3,2.11,1014.4,Rain
1816,18/12/2023,Mumbai,Maharashtra,Summer,34.3,38,15.6,0.51,1005.5,Sunny
1817,04/07/2023,Jaipur,Rajasthan,Monsoon,31.4,64,24.1,1.59,1008,Cloudy
1818,03/03/2024,Delhi,Delhi,Summer,33.7,53,21.1,1.58,1016.4,Fog
1819,14/05/2024,Bangalore,Karnataka,Autumn,22.8,69,5.1,0.5,1008.6,Fog
1820,08/05/2023,Bangalore,Karnataka,Summer,36.9,52,32,0.19,996.3,Cloudy
1821,29/10/2022,Bangalore,Karnataka,Winter,19,47,25.1,0.3,1007.1,Cloudy
1822,28/10/2023,Chennai,Tamil Nadu,Summer,31,72,32.4,1.63,999,Haze
1823,26/08/2022,Mumbai,Maharashtra,Summer,37.3,72,7.5,0.02,999.6,Haze
1824,04/03/2022,Kolkata,West Bengal,Winter,23.1,94,4.5,0.33,1014.6,Sunny
1825,08/04/2022,Pune,Maharashtra,Winter,20.3,91,7,0.71,1015.7,Sunny
1826,18/07/2023,Pune,Maharashtra,Autumn,30.3,56,21.7,0.44,1002.9,Fog
1827,14/06/2024,Chennai,Tamil Nadu,Winter,19.7,55,2.8,3.18,1004,Cloudy
1828,23/01/2023,Ahmedabad,Gujarat,Autumn,26.8,50,24.1,1.13,1002.5,Haze
1829,26/09/2023,Pune,Maharashtra,Summer,32.1,61,27.1,0.96,1006.4,Haze
1830,27/01/2023,Hyderabad,Telangana,Monsoon,26.8,75,13.7,4.71,1005.3,Cloudy
1831,23/03/2022,Chennai,Tamil Nadu,Summer,30.8,44,24.7,0.47,999.9,Rain
1832,30/07/2023,Bangalore,Karnataka,Summer,39.8,45,5.9,0.1,1004.4,Storm
1833,09/07/2022,Ahmedabad,Gujarat,Autumn,28,45,0.1,2.11,1019.1,Haze
1834,29/12/2023,Bangalore,Karnataka,Summer,24.8,94,34.5,1.04,1025,Storm
1835,29/08/2022,Bangalore,Karnataka,Summer,33.6,87,31.7,0.91,1013.9,Cloudy
1836,06/01/2022,Ahmedabad,Gujarat,Monsoon,30.5,92,34.3,2.1,1003,Cloudy
1837,31/01/2023,Kolkata,West Bengal,Monsoon,28.2,59,16.1,1.61,1007.4,Rain
1838,25/12/2023,Chennai,Tamil Nadu,Summer,40.6,55,2.5,6.73,1010,Storm
1839,22/10/2023,Hyderabad,Telangana,Monsoon,23.5,66,11.8,2.2,1021.6,Fog
1840,27/06/2023,Mumbai,Maharashtra,Monsoon,24.5,84,33.9,1.71,1003.7,Cloudy
1841,12/06/2024,Pune,Maharashtra,Summer,33.2,43,5,1.3,1002,Rain
1842,26/10/2023,Ahmedabad,Gujarat,Summer,31.1,54,9.1,0.79,1008.6,Storm
1843,31/07/2022,Kolkata,West Bengal,Monsoon,28.7,83,25.8,4.45,1000.8,Cloudy
1844,28/11/2023,Hyderabad,Telangana,Winter,10.6,92,3.8,1.99,1014.3,Storm
1845,03/03/2022,Ahmedabad,Gujarat,Summer,39.2,92,34.3,0.52,1005.1,Storm
1846,05/05/2024,Lucknow,Uttar Pradesh,Monsoon,29,56,5.6,6.25,1008.8,Rain
1847,08/03/2024,Ahmedabad,Gujarat,Summer,27.6,94,25.4,0.38,1012.8,Storm
1848,11/07/2023,Lucknow,Uttar Pradesh,Summer,35.1,93,0.6,1.31,1004.3,Storm
1849,07/07/2023,Jaipur,Rajasthan,Summer,34.6,64,1.2,1.3,1010.1,Cloudy
1850,13/02/2022,Jaipur,Rajasthan,Monsoon,27.7,85,11.9,1.18,1030.2,Cloudy
1851,15/04/2024,Delhi,Delhi,Autumn,22.5,39,1,0.23,1012.6,Rain
1852,28/10/2023,Jaipur,Rajasthan,Autumn,28.7,38,29.2,1.18,1019.4,Rain
1853,16/03/2023,Pune,Maharashtra,Autumn,31.4,53,4.4,0.16,1008.9,Sunny
1854,04/06/2024,Kolkata,West Bengal,Autumn,24.2,37,17.1,0.53,1014.5,Cloudy
1855,08/07/2022,Bangalore,Karnataka,Monsoon,34.2,54,25.4,1.03,1006.8,Fog
1856,09/08/2023,Lucknow,Uttar Pradesh,Autumn,29,69,16,1.73,1006,Fog
1857,04/02/2023,Jaipur,Rajasthan,Summer,40.5,76,17.8,0.23,1010.7,Sunny
1858,05/12/2023,Hyderabad,Telangana,Summer,36.8,38,32.5,0.02,1007.2,Rain
1859,12/07/2022,Delhi,Delhi,Winter,17,92,25.3,1.19,1011.7,Sunny
1860,06/04/2022,Mumbai,Maharashtra,Monsoon,28.6,59,30.4,1.03,1003.7,Rain
1861,28/03/2023,Mumbai,Maharashtra,Monsoon,26.3,57,16.4,11.26,1006.3,Haze
1862,07/02/2023,Hyderabad,Telangana,Monsoon,27,89,27,3.82,1013.9,Sunny
1863,09/10/2022,Kolkata,West Bengal,Summer,31.4,84,16.1,0.56,997.1,Cloudy
1864,26/11/2023,Hyderabad,Telangana,Summer,28.3,57,33.6,0.18,1004.3,Haze
1865,13/04/2023,Hyderabad,Telangana,Winter,11.5,79,2.4,0.25,1011.2,Sunny
1866,18/11/2023,Ahmedabad,Gujarat,Winter,14.7,88,31.1,3.61,1009.5,Sunny
1867,28/07/2022,Ahmedabad,Gujarat,Summer,32.4,64,4.9,0.02,1012.4,Cloudy
1868,29/07/2022,Delhi,Delhi,Summer,38,89,28.3,1.24,1011.7,Rain
1869,27/04/2023,Pune,Maharashtra,Summer,35.2,75,18,2.04,1008.9,Fog
1870,14/10/2023,Pune,Maharashtra,Summer,26.3,87,31.8,0.98,1020,Cloudy
1871,21/04/2023,Pune,Maharashtra,Winter,17.6,77,6,1.79,994.4,Cloudy
1872,30/04/2023,Chennai,Tamil Nadu,Autumn,28,62,27.5,1.71,1016.6,Haze
1873,09/01/2022,Pune,Maharashtra,Winter,22.1,71,10.6,0.75,1021.1,Haze
1874,25/01/2024,Kolkata,West Bengal,Autumn,28.1,47,21.1,7.1,993.9,Haze
1875,20/11/2023,Jaipur,Rajasthan,Monsoon,27.8,40,15,3.53,1008.7,Storm
1876,09/12/2023,Ahmedabad,Gujarat,Summer,36.5,86,3.5,0.18,1008.8,Haze
1877,27/06/2023,Kolkata,West Bengal,Summer,38.9,35,18.1,1.21,1013.2,Cloudy
1878,13/04/2022,Delhi,Delhi,Winter,22.3,63,23.4,0.54,1012.4,Sunny
1879,28/06/2023,Hyderabad,Telangana,Winter,16.1,59,27.8,1.6,1007,Fog
1880,14/02/2024,Jaipur,Rajasthan,Winter,12.3,89,13.2,0.18,1016.6,Rain
1881,10/12/2023,Kolkata,West Bengal,Winter,23.8,91,9.4,0.7,996.2,Fog
1882,08/02/2023,Chennai,Tamil Nadu,Monsoon,29.4,65,15.4,1.45,1005.6,Sunny
1883,11/06/2024,Bangalore,Karnataka,Winter,19.4,39,15.9,1.28,1001.1,Cloudy
1884,06/06/2024,Delhi,Delhi,Monsoon,23.9,80,31.5,3.94,1014.6,Sunny
1885,06/05/2022,Mumbai,Maharashtra,Summer,33,66,21.1,0.69,1002.3,Sunny
1886,31/12/2023,Lucknow,Uttar Pradesh,Winter,25.5,37,32.4,1.05,1011.3,Fog
1887,21/01/2024,Mumbai,Maharashtra,Winter,26.6,70,33.5,0.11,1011,Cloudy
1888,05/06/2024,Chennai,Tamil Nadu,Autumn,22.4,61,4.6,0.07,1008.9,Storm
1889,19/10/2023,Chennai,Tamil Nadu,Monsoon,27.9,35,7.9,8.36,1009.4,Haze
1890,09/05/2022,Kolkata,West Bengal,Monsoon,26.7,62,0.7,3.8,1017.3,Sunny
1891,19/04/2023,Hyderabad,Telangana,Autumn,24.6,36,8,1.66,1004.6,Sunny
1892,01/01/2023,Ahmedabad,Gujarat,Monsoon,30.5,55,25,5.41,998,Storm
1893,02/01/2024,Ahmedabad,Gujarat,Autumn,20.6,65,1.8,0.43,1007.1,Sunny
1894,04/06/2022,Kolkata,West Bengal,Winter,20.6,81,17.7,0.17,1007,Haze
1895,29/05/2023,Chennai,Tamil Nadu,Summer,36.2,45,13.2,0.83,1004.1,Fog
1896,30/11/2023,Mumbai,Maharashtra,Autumn,24,83,4.6,0.76,1011.5,Haze
1897,16/12/2022,Pune,Maharashtra,Autumn,23.9,60,17,0.05,1007.2,Cloudy
1898,11/11/2023,Kolkata,West Bengal,Summer,31.3,55,19.8,1.56,1020,Fog
1899,13/08/2022,Jaipur,Rajasthan,Summer,26.6,43,18,3.88,1011.8,Storm
1900,02/01/2022,Lucknow,Uttar Pradesh,Monsoon,30.4,47,2.1,5.14,999.5,Haze
1901,29/05/2022,Jaipur,Rajasthan,Winter,18,52,28.5,2.35,1006.9,Sunny
1902,06/11/2023,Bangalore,Karnataka,Winter,20.2,84,21.3,0.78,1005.1,Sunny
1903,02/10/2023,Kolkata,West Bengal,Summer,28.6,54,26.1,0.56,1001.4,Rain
1904,14/01/2023,Ahmedabad,Gujarat,Monsoon,28.8,40,27.9,7.85,1003.2,Cloudy
1905,03/06/2022,Pune,Maharashtra,Summer,27.6,56,31.9,0.36,1007.3,Haze
1906,24/12/2022,Pune,Maharashtra,Winter,18.8,76,14.6,0.78,1022.2,Sunny
1907,08/09/2022,Ahmedabad,Gujarat,Monsoon,30.7,59,33.1,1.44,1001.2,Sunny
1908,03/05/2022,Chennai,Tamil Nadu,Monsoon,30.9,62,13.6,1.07,1012.9,Storm
1909,01/01/2022,Chennai,Tamil Nadu,Monsoon,21,38,4.3,0.57,1010,Storm
1910,12/12/2022,Chennai,Tamil Nadu,Autumn,33.2,68,33.1,0.03,1009.5,Haze
1911,23/09/2023,Chennai,Tamil Nadu,Autumn,20.8,61,12.7,1.01,1004.6,Haze
1912,04/01/2022,Mumbai,Maharashtra,Monsoon,32.9,91,7.8,1.24,1017.5,Sunny
1913,07/01/2023,Pune,Maharashtra,Monsoon,29.5,62,1.2,2.98,1002.4,Fog
1914,19/05/2023,Mumbai,Maharashtra,Winter,19.5,39,23.8,0.37,1012.4,Storm
1915,07/01/2024,Kolkata,West Bengal,Autumn,29,85,10.5,0.78,1016.4,Sunny
1916,04/01/2023,Chennai,Tamil Nadu,Winter,9.7,91,30,0.58,1020.2,Haze
1917,25/01/2024,Bangalore,Karnataka,Monsoon,26.6,88,21,1.02,1022.8,Fog
1918,20/10/2022,Delhi,Delhi,Summer,42.1,73,11,0.53,1020,Storm
1919,20/09/2022,Bangalore,Karnataka,Autumn,20.3,73,25.1,0.01,1005.9,Rain
1920,24/04/2024,Jaipur,Rajasthan,Winter,20,39,3.1,0.06,1014.4,Sunny
1921,26/03/2022,Lucknow,Uttar Pradesh,Monsoon,37.6,74,10.1,0.11,1018.1,Haze
1922,01/05/2023,Bangalore,Karnataka,Monsoon,28.6,89,28.9,2.63,1004.6,Storm
1923,08/01/2023,Hyderabad,Telangana,Winter,12.9,46,24.6,0.83,1009.1,Rain
1924,14/02/2023,Hyderabad,Telangana,Monsoon,30,93,28.3,2.97,1009.2,Haze
1925,18/06/2023,Delhi,Delhi,Autumn,27.7,67,23.3,0.54,1005.9,Rain
1926,19/05/2022,Chennai,Tamil Nadu,Autumn,26.8,74,14.9,2.68,1005.5,Rain
1927,22/08/2022,Bangalore,Karnataka,Monsoon,27.4,85,4.4,2.73,1011,Fog
1928,12/05/2024,Pune,Maharashtra,Summer,34.1,84,8.7,2.4,1023.1,Rain
1929,10/02/2023,Kolkata,West Bengal,Winter,21.1,46,27.1,1.31,1015.4,Rain
1930,25/03/2023,Chennai,Tamil Nadu,Autumn,23.9,37,22.9,1.31,1014.8,Storm
1931,30/06/2023,Bangalore,Karnataka,Summer,39.2,81,24.1,0.17,1009,Rain
1932,17/02/2024,Lucknow,Uttar Pradesh,Winter,16.6,50,2.4,2.46,1011.5,Fog
1933,30/01/2023,Mumbai,Maharashtra,Monsoon,27,76,18.3,2.45,1008.3,Haze
1934,06/11/2022,Kolkata,West Bengal,Monsoon,26.1,46,0.8,0.52,1008.9,Fog
1935,18/06/2023,Kolkata,West Bengal,Monsoon,28.3,54,27.4,0.08,1024.3,Haze
1936,21/06/2023,Ahmedabad,Gujarat,Winter,22.6,68,27.9,4.24,1001,Haze
1937,03/06/2023,Delhi,Delhi,Summer,36.9,84,32,0.12,1005.7,Cloudy
1938,12/04/2022,Mumbai,Maharashtra,Autumn,22.1,59,31.2,0.27,999.3,Fog
1939,07/05/2024,Mumbai,Maharashtra,Autumn,25.8,75,16.5,0.61,1009.2,Rain
1940,07/07/2022,Kolkata,West Bengal,Autumn,28.1,91,13.4,1.32,1001.2,Sunny
1941,13/06/2023,Chennai,Tamil Nadu,Monsoon,31.3,85,16.8,10.72,1018.8,Fog
1942,16/01/2022,Mumbai,Maharashtra,Autumn,26.1,59,15.8,2.96,1012.8,Storm
1943,29/04/2022,Delhi,Delhi,Monsoon,32.1,40,29,6.38,1015.9,Sunny
1944,12/06/2024,Hyderabad,Telangana,Winter,16.7,67,19.9,2.59,1015.2,Fog
1945,26/02/2024,Bangalore,Karnataka,Monsoon,33.7,69,11.7,3.32,1012.9,Fog
1946,21/06/2022,Kolkata,West Bengal,Summer,32.7,38,9.4,1.77,1015.8,Haze
1947,17/09/2023,Lucknow,Uttar Pradesh,Monsoon,27,56,11.1,0.55,1003.3,Sunny
1948,24/03/2023,Lucknow,Uttar Pradesh,Monsoon,26.1,78,34.7,1.33,1024.9,Sunny
1949,09/05/2023,Jaipur,Rajasthan,Autumn,22.1,93,11,1.72,1013.2,Fog
1950,02/04/2022,Hyderabad,Telangana,Monsoon,38.8,88,1.3,5.36,1016.3,Fog
1951,31/03/2022,Pune,Maharashtra,Summer,34,57,7.8,0.72,1017.5,Storm
1952,31/08/2023,Mumbai,Maharashtra,Monsoon,26.7,46,15.3,2.81,1004.2,Haze
1953,12/01/2024,Delhi,Delhi,Monsoon,27.1,72,21.2,0.01,1007.6,Fog
1954,26/03/2023,Bangalore,Karnataka,Summer,42.6,67,22,1.41,1013.4,Sunny
1955,30/06/2023,Jaipur,Rajasthan,Winter,12.2,55,5.2,0.15,1008.1,Sunny
1956,22/11/2022,Chennai,Tamil Nadu,Summer,29.1,64,16.1,1.01,1012.2,Haze
